Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2040-01-01,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-02,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-03,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-04,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-05,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-06,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-07,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-08,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-09,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-10,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-11,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-12,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-13,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-14,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-15,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-16,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-17,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-18,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-19,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-20,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-21,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-22,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-23,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-24,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-25,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-26,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-27,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-28,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-29,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-30,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-01-31,30.59,53.61,21.44,15.01,20.68,51.67,13.92,59.2,28.61,43.62
2040-02-01,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-02,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-03,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-04,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-05,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-06,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-07,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-08,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-09,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-10,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-11,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-12,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-13,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-14,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-15,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-16,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-17,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-18,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-19,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-20,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-21,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-22,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-23,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-24,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-25,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-26,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-27,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-28,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-02-29,29.96,47.81,19.12,13.39,21.1,52.36,14.25,57.22,27.26,40.65
2040-03-01,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-02,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-03,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-04,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-05,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-06,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-07,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-08,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-09,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-10,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-11,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-12,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-13,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-14,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-15,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-16,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-17,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-18,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-19,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-20,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-21,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-22,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-23,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-24,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-25,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-26,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-27,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-28,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-29,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-30,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-03-31,28.35,40.7,16.28,11.4,38.34,53.24,26.01,53.24,24.89,36.29
2040-04-01,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-02,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-03,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-04,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-05,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-06,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-07,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-08,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-09,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-10,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-11,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-12,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-13,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-14,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-15,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-16,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-17,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-18,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-19,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-20,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-21,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-22,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-23,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-24,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-25,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-26,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-27,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-28,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-29,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-04-30,29.51,58.8,23.52,16.46,62.56,54.32,42.62,54.32,24.81,41.27
2040-05-01,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-02,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-03,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-04,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-05,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-06,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-07,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-08,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-09,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-10,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-11,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-12,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-13,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-14,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-15,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-16,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-17,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-18,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-19,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-20,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-21,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-22,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-23,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-24,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-25,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-26,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-27,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-28,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-29,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-30,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-05-31,30.79,88.19,35.28,24.69,68.89,55.49,47.06,55.49,24.7,49.39
2040-06-01,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-02,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-03,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-04,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-05,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-06,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-07,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-08,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-09,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-10,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-11,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-12,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-13,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-14,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-15,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-16,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-17,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-18,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-19,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-20,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-21,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-22,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-23,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-24,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-25,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-26,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-27,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-28,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-29,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-06-30,31.84,191.98,76.79,53.75,59.5,56.43,40.67,56.43,24.59,78.34
2040-07-01,338.44,582.05,232.82,162.97,50.61,403.22,34.03,596.98,258.54,421.51
2040-07-02,338.44,582.05,232.82,162.97,50.61,403.22,34.03,596.98,258.54,421.51
2040-07-03,338.44,582.05,232.82,162.97,50.61,403.22,34.03,596.98,258.54,421.51
2040-07-04,338.44,582.05,232.82,162.97,50.61,403.22,34.03,596.98,258.54,421.51
