Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2035-01-01,61.59,0.0
2035-01-02,61.59,0.0
2035-01-03,61.59,0.0
2035-01-04,61.59,0.0
2035-01-05,61.59,0.0
2035-01-06,61.59,0.0
2035-01-07,61.59,0.0
2035-01-08,61.59,0.0
2035-01-09,61.59,0.0
2035-01-10,61.59,0.0
2035-01-11,61.59,0.0
2035-01-12,61.59,0.0
2035-01-13,61.59,0.0
2035-01-14,61.59,0.0
2035-01-15,61.59,0.0
2035-01-16,61.59,0.0
2035-01-17,61.59,0.0
2035-01-18,61.59,0.0
2035-01-19,61.59,0.0
2035-01-20,61.59,0.0
2035-01-21,61.59,0.0
2035-01-22,61.59,0.0
2035-01-23,61.59,0.0
2035-01-24,61.59,0.0
2035-01-25,61.59,0.0
2035-01-26,61.59,0.0
2035-01-27,61.59,0.0
2035-01-28,61.59,0.0
2035-01-29,61.59,0.0
2035-01-30,61.59,0.0
2035-01-31,61.59,0.0
2035-02-01,19.15,0.0
2035-02-02,19.15,0.0
2035-02-03,19.15,0.0
2035-02-04,19.15,0.0
2035-02-05,19.15,0.0
2035-02-06,19.15,0.0
2035-02-07,19.15,0.0
2035-02-08,19.15,0.0
2035-02-09,19.15,0.0
2035-02-10,19.15,0.0
2035-02-11,19.15,0.0
2035-02-12,19.15,0.0
2035-02-13,19.15,0.0
2035-02-14,19.15,0.0
2035-02-15,19.15,0.0
2035-02-16,19.15,0.0
2035-02-17,19.15,0.0
2035-02-18,19.15,0.0
2035-02-19,19.15,0.0
2035-02-20,19.15,0.0
2035-02-21,19.15,0.0
2035-02-22,19.15,0.0
2035-02-23,19.15,0.0
2035-02-24,19.15,0.0
2035-02-25,19.15,0.0
2035-02-26,19.15,0.0
2035-02-27,19.15,0.0
2035-02-28,19.15,0.0
2035-03-01,0.0,0.0
2035-03-02,0.0,0.0
2035-03-03,0.0,0.0
2035-03-04,0.0,0.0
2035-03-05,0.0,0.0
2035-03-06,0.0,0.0
2035-03-07,0.0,0.0
2035-03-08,0.0,0.0
2035-03-09,0.0,0.0
2035-03-10,0.0,0.0
2035-03-11,0.0,0.0
2035-03-12,0.0,0.0
2035-03-13,0.0,0.0
2035-03-14,0.0,0.0
2035-03-15,0.0,0.0
2035-03-16,0.0,0.0
2035-03-17,0.0,0.0
2035-03-18,0.0,0.0
2035-03-19,0.0,0.0
2035-03-20,0.0,0.0
2035-03-21,0.0,0.0
2035-03-22,0.0,0.0
2035-03-23,0.0,0.0
2035-03-24,0.0,0.0
2035-03-25,0.0,0.0
2035-03-26,0.0,0.0
2035-03-27,0.0,0.0
2035-03-28,0.0,0.0
2035-03-29,0.0,0.0
2035-03-30,0.0,0.0
2035-03-31,0.0,0.0
2035-04-01,0.0,0.0
2035-04-02,0.0,0.0
2035-04-03,0.0,0.0
2035-04-04,0.0,0.0
2035-04-05,0.0,0.0
2035-04-06,0.0,0.0
2035-04-07,0.0,0.0
2035-04-08,0.0,0.0
2035-04-09,0.0,0.0
2035-04-10,0.0,0.0
2035-04-11,0.0,0.0
2035-04-12,0.0,0.0
2035-04-13,0.0,0.0
2035-04-14,0.0,0.0
2035-04-15,0.0,0.0
2035-04-16,0.0,0.0
2035-04-17,0.0,0.0
2035-04-18,0.0,0.0
2035-04-19,0.0,0.0
2035-04-20,0.0,0.0
2035-04-21,0.0,0.0
2035-04-22,0.0,0.0
2035-04-23,0.0,0.0
2035-04-24,0.0,0.0
2035-04-25,0.0,0.0
2035-04-26,0.0,0.0
2035-04-27,0.0,0.0
2035-04-28,0.0,0.0
2035-04-29,0.0,0.0
2035-04-30,0.0,0.0
2035-05-01,0.0,0.98
2035-05-02,0.0,0.98
2035-05-03,0.0,0.98
2035-05-04,0.0,0.98
2035-05-05,0.0,0.98
2035-05-06,0.0,0.98
2035-05-07,0.0,0.98
2035-05-08,0.0,0.98
2035-05-09,0.0,0.98
2035-05-10,0.0,0.98
2035-05-11,0.0,0.98
2035-05-12,0.0,0.98
2035-05-13,0.0,0.98
2035-05-14,0.0,0.98
2035-05-15,0.0,0.98
2035-05-16,0.0,0.98
2035-05-17,0.0,0.98
2035-05-18,0.0,0.98
2035-05-19,0.0,0.98
2035-05-20,0.0,0.98
2035-05-21,0.0,0.98
2035-05-22,0.0,0.98
2035-05-23,0.0,0.98
2035-05-24,0.0,0.98
2035-05-25,0.0,0.98
2035-05-26,0.0,0.98
2035-05-27,0.0,0.98
2035-05-28,0.0,0.98
2035-05-29,0.0,0.98
2035-05-30,0.0,0.98
2035-05-31,0.0,0.98
2035-06-01,0.0,29.64
2035-06-02,0.0,29.64
2035-06-03,0.0,29.64
2035-06-04,0.0,29.64
2035-06-05,0.0,29.64
2035-06-06,0.0,29.64
