Date,Canals to Kuraz Sugar Plantations
2039-01-01,57.305
2039-01-02,57.305
2039-01-03,57.315
2039-01-04,57.315
2039-01-05,57.315
2039-01-06,57.315
2039-01-07,57.32
2039-01-08,57.32
2039-01-09,57.32
2039-01-10,57.32
2039-01-11,57.32
2039-01-12,57.32
2039-01-13,57.325
2039-01-14,57.325
2039-01-15,57.325
2039-01-16,57.325
2039-01-17,57.335
2039-01-18,57.34
2039-01-19,57.335
2039-01-20,57.335
2039-01-21,57.345
2039-01-22,57.345
2039-01-23,57.345
2039-01-24,57.35
2039-01-25,57.345
2039-01-26,57.345
2039-01-27,57.345
2039-01-28,57.355000000000004
2039-01-29,57.355000000000004
2039-01-30,57.36
2039-01-31,57.355000000000004
2039-02-01,58.76
2039-02-02,58.75
2039-02-03,58.760000000000005
2039-02-04,58.77
2039-02-05,58.77
2039-02-06,58.77
2039-02-07,58.77
2039-02-08,58.775000000000006
2039-02-09,58.78
2039-02-10,58.78
2039-02-11,58.78
2039-02-12,58.785
2039-02-13,58.79
2039-02-14,58.79
2039-02-15,58.795
2039-02-16,58.8
2039-02-17,58.8
2039-02-18,58.81
2039-02-19,58.81
2039-02-20,58.815
2039-02-21,58.82
2039-02-22,58.82
2039-02-23,58.82
2039-02-24,58.82
2039-02-25,58.825
2039-02-26,58.83
2039-02-27,58.83
2039-02-28,58.83
2039-03-01,60.165
2039-03-02,60.17
2039-03-03,60.19
2039-03-04,60.19
2039-03-05,60.2
2039-03-06,60.21
2039-03-07,60.215
2039-03-08,60.235
2039-03-09,60.24
2039-03-10,60.245000000000005
2039-03-11,60.25
2039-03-12,60.265
2039-03-13,60.269999999999996
2039-03-14,60.29
2039-03-15,60.29
2039-03-16,60.3
2039-03-17,60.305
2039-03-18,60.31
2039-03-19,60.33
2039-03-20,60.335
2039-03-21,60.34
2039-03-22,60.35
2039-03-23,60.35
2039-03-24,60.370000000000005
2039-03-25,60.375
2039-03-26,60.385000000000005
2039-03-27,60.394999999999996
2039-03-28,60.4
2039-03-29,60.405
2039-03-30,60.43
2039-03-31,60.43
2039-04-01,61.68
2039-04-02,61.7
2039-04-03,61.705
2039-04-04,61.72
2039-04-05,61.74
2039-04-06,61.75
2039-04-07,61.76
2039-04-08,61.78
2039-04-09,61.795
2039-04-10,61.8
2039-04-11,61.82
2039-04-12,61.835
2039-04-13,61.85
2039-04-14,61.87
2039-04-15,61.875
2039-04-16,61.89
2039-04-17,61.91
2039-04-18,61.92
2039-04-19,61.925
2039-04-20,61.95
2039-04-21,61.965
2039-04-22,61.97
2039-04-23,61.99
2039-04-24,62.004999999999995
2039-04-25,62.025000000000006
2039-04-26,62.035
2039-04-27,62.045
2039-04-28,62.06
2039-04-29,62.08
2039-04-30,62.085
2039-05-01,63.19
2039-05-02,63.205
2039-05-03,63.205
2039-05-04,63.224999999999994
2039-05-05,63.235
2039-05-06,63.24
2039-05-07,63.26
2039-05-08,63.265
2039-05-09,63.27
2039-05-10,63.295
2039-05-11,63.3
2039-05-12,63.31
2039-05-13,63.31
2039-05-14,63.325
2039-05-15,63.34
2039-05-16,63.35
2039-05-17,63.36
2039-05-18,63.37
2039-05-19,63.38
2039-05-20,63.394999999999996
2039-05-21,63.41
2039-05-22,63.415
2039-05-23,63.42
2039-05-24,63.425
2039-05-25,63.45
2039-05-26,63.455
2039-05-27,63.46
2039-05-28,63.48
2039-05-29,63.485
2039-05-30,63.495000000000005
2039-05-31,63.515
2039-06-01,64.32499999999999
2039-06-02,64.31
2039-06-03,64.285
2039-06-04,64.255
2039-06-05,64.24
2039-06-06,64.215
2039-06-07,64.185
2039-06-08,64.17
2039-06-09,64.14500000000001
2039-06-10,64.11500000000001
2039-06-11,64.1
2039-06-12,64.07499999999999
2039-06-13,64.045
2039-06-14,64.03
2039-06-15,64.005
2039-06-16,63.980000000000004
2039-06-17,63.96
2039-06-18,63.93
2039-06-19,63.91
2039-06-20,63.89
2039-06-21,63.86
2039-06-22,63.84
2039-06-23,63.815
2039-06-24,63.8
2039-06-25,63.769999999999996
2039-06-26,63.745000000000005
