Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2040-01-01,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-02,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-03,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-04,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-05,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-06,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-07,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-08,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-09,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-10,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-11,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-12,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-13,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-14,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-15,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-16,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-17,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-18,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-19,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-20,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-21,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-22,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-23,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-24,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-25,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-26,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-27,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-28,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-29,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-30,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-01-31,37.18,53.61,21.44,15.01,20.66,57.33,13.92,64.85,27.67,42.68
2040-02-01,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-02,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-03,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-04,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-05,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-06,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-07,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-08,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-09,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-10,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-11,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-12,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-13,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-14,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-15,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-16,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-17,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-18,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-19,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-20,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-21,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-22,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-23,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-24,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-25,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-26,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-27,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
2040-02-28,37.44,47.81,19.12,13.39,21.06,58.8,14.25,63.67,26.24,39.63
