Date,Canals to Kuraz Sugar Plantations,Outflow to Lake Turkana
2040-01-01,68.54,0.0
2040-01-02,68.54,0.0
2040-01-03,68.54,0.0
2040-01-04,68.54,0.0
2040-01-05,68.54,0.0
2040-01-06,68.54,0.0
2040-01-07,68.54,0.0
2040-01-08,68.54,0.0
2040-01-09,68.54,0.0
2040-01-10,68.54,0.0
2040-01-11,68.54,0.0
2040-01-12,68.54,0.0
2040-01-13,68.54,0.0
2040-01-14,68.54,0.0
2040-01-15,68.54,0.0
2040-01-16,68.54,0.0
2040-01-17,68.54,0.0
2040-01-18,68.54,0.0
2040-01-19,68.54,0.0
2040-01-20,68.54,0.0
2040-01-21,68.54,0.0
2040-01-22,68.54,0.0
2040-01-23,68.54,0.0
2040-01-24,68.54,0.0
2040-01-25,68.54,0.0
2040-01-26,68.54,0.0
2040-01-27,68.54,0.0
2040-01-28,68.54,0.0
2040-01-29,68.54,0.0
2040-01-30,68.54,0.0
2040-01-31,68.54,0.0
2040-02-01,27.0,0.0
2040-02-02,27.0,0.0
2040-02-03,27.0,0.0
2040-02-04,27.0,0.0
2040-02-05,27.0,0.0
2040-02-06,27.0,0.0
2040-02-07,27.0,0.0
2040-02-08,27.0,0.0
2040-02-09,27.0,0.0
2040-02-10,27.0,0.0
2040-02-11,27.0,0.0
2040-02-12,27.0,0.0
2040-02-13,27.0,0.0
2040-02-14,27.0,0.0
2040-02-15,27.0,0.0
2040-02-16,27.0,0.0
2040-02-17,27.0,0.0
2040-02-18,27.0,0.0
2040-02-19,27.0,0.0
2040-02-20,27.0,0.0
2040-02-21,27.0,0.0
2040-02-22,27.0,0.0
2040-02-23,27.0,0.0
2040-02-24,27.0,0.0
2040-02-25,27.0,0.0
2040-02-26,27.0,0.0
2040-02-27,27.0,0.0
2040-02-28,27.0,0.0
2040-02-29,27.0,0.0
2040-03-01,0.0,0.0
2040-03-02,0.0,0.0
2040-03-03,0.0,0.0
2040-03-04,0.0,0.0
2040-03-05,0.0,0.0
2040-03-06,0.0,0.0
2040-03-07,0.0,0.0
2040-03-08,0.0,0.0
2040-03-09,0.0,0.0
2040-03-10,0.0,0.0
2040-03-11,0.0,0.0
2040-03-12,0.0,0.0
2040-03-13,0.0,0.0
2040-03-14,0.0,0.0
2040-03-15,0.0,0.0
2040-03-16,0.0,0.0
2040-03-17,0.0,0.0
2040-03-18,0.0,0.0
2040-03-19,0.0,0.0
2040-03-20,0.0,0.0
2040-03-21,0.0,0.0
2040-03-22,0.0,0.0
2040-03-23,0.0,0.0
2040-03-24,0.0,0.0
2040-03-25,0.0,0.0
2040-03-26,0.0,0.0
2040-03-27,0.0,0.0
2040-03-28,0.0,0.0
2040-03-29,0.0,0.0
2040-03-30,0.0,0.0
2040-03-31,0.0,0.0
2040-04-01,0.0,0.0
2040-04-02,0.0,0.0
2040-04-03,0.0,0.0
2040-04-04,0.0,0.0
2040-04-05,0.0,0.0
2040-04-06,0.0,0.0
2040-04-07,0.0,0.0
2040-04-08,0.0,0.0
2040-04-09,0.0,0.0
2040-04-10,0.0,0.0
2040-04-11,0.0,0.0
2040-04-12,0.0,0.0
2040-04-13,0.0,0.0
2040-04-14,0.0,0.0
2040-04-15,0.0,0.0
2040-04-16,0.0,0.0
2040-04-17,0.0,0.0
2040-04-18,0.0,0.0
2040-04-19,0.0,0.0
2040-04-20,0.0,0.0
2040-04-21,0.0,0.0
2040-04-22,0.0,0.0
2040-04-23,0.0,0.0
2040-04-24,0.0,0.0
2040-04-25,0.0,0.0
2040-04-26,0.0,0.0
2040-04-27,0.0,0.0
2040-04-28,0.0,0.0
2040-04-29,0.0,0.0
2040-04-30,0.0,0.0
2040-05-01,0.0,0.0
2040-05-02,0.0,0.0
2040-05-03,0.0,0.0
2040-05-04,0.0,0.0
2040-05-05,0.0,0.0
2040-05-06,0.0,0.0
2040-05-07,0.0,0.0
2040-05-08,0.0,0.0
2040-05-09,0.0,0.0
2040-05-10,0.0,0.0
2040-05-11,0.0,0.0
2040-05-12,0.0,0.0
2040-05-13,0.0,0.0
2040-05-14,0.0,0.0
2040-05-15,0.0,0.0
2040-05-16,0.0,0.0
2040-05-17,0.0,0.0
2040-05-18,0.0,0.0
2040-05-19,0.0,0.0
2040-05-20,0.0,0.0
