Date,Canals to Kuraz Sugar Plantations
2039-01-01,51.345
2039-01-02,51.345
2039-01-03,51.345
2039-01-04,51.345
2039-01-05,51.345
2039-01-06,51.345
2039-01-07,51.345
2039-01-08,51.35
2039-01-09,51.345
2039-01-10,51.345
2039-01-11,51.345
2039-01-12,51.345
2039-01-13,51.345
2039-01-14,51.345
2039-01-15,51.355000000000004
2039-01-16,51.355000000000004
2039-01-17,51.355000000000004
2039-01-18,51.355000000000004
2039-01-19,51.36
2039-01-20,51.355000000000004
2039-01-21,51.355000000000004
2039-01-22,51.355000000000004
2039-01-23,51.355000000000004
2039-01-24,51.355000000000004
2039-01-25,51.355000000000004
2039-01-26,51.36
2039-01-27,51.36
2039-01-28,51.35
2039-01-29,51.35
2039-01-30,51.355000000000004
2039-01-31,51.355000000000004
2039-02-01,52.0
2039-02-02,52.0
2039-02-03,52.0
2039-02-04,52.0
2039-02-05,52.004999999999995
2039-02-06,52.01
2039-02-07,52.01
2039-02-08,52.01
2039-02-09,52.01
2039-02-10,52.01
2039-02-11,52.01
2039-02-12,52.01
2039-02-13,52.01
2039-02-14,52.01
2039-02-15,52.015
2039-02-16,52.02
2039-02-17,52.02
2039-02-18,52.02
2039-02-19,52.02
2039-02-20,52.02
2039-02-21,52.02
2039-02-22,52.02
2039-02-23,52.02
2039-02-24,52.02
2039-02-25,52.025000000000006
2039-02-26,52.03
2039-02-27,52.03
2039-02-28,52.03
2039-03-01,52.85
2039-03-02,52.85
2039-03-03,52.85
2039-03-04,52.86
2039-03-05,52.86
2039-03-06,52.86
2039-03-07,52.864999999999995
2039-03-08,52.87
2039-03-09,52.87
2039-03-10,52.87
2039-03-11,52.87
2039-03-12,52.87
2039-03-13,52.87
2039-03-14,52.885000000000005
2039-03-15,52.88
2039-03-16,52.88
2039-03-17,52.9
2039-03-18,52.89
2039-03-19,52.89
2039-03-20,52.9
2039-03-21,52.905
2039-03-22,52.9
2039-03-23,52.91
2039-03-24,52.92
2039-03-25,52.91
2039-03-26,52.92
2039-03-27,52.93
2039-03-28,52.925
2039-03-29,52.92
2039-03-30,52.94
2039-03-31,52.94
2039-04-01,53.925
2039-04-02,53.92
2039-04-03,53.94
2039-04-04,53.93
2039-04-05,53.95
2039-04-06,53.945
2039-04-07,53.96
2039-04-08,53.955
2039-04-09,53.97
2039-04-10,53.97
2039-04-11,53.97
2039-04-12,53.97
2039-04-13,53.98
2039-04-14,53.98
2039-04-15,53.985
2039-04-16,53.99
2039-04-17,53.99
2039-04-18,54.0
2039-04-19,54.0
2039-04-20,54.01
2039-04-21,54.01
2039-04-22,54.015
2039-04-23,54.02
2039-04-24,54.025000000000006
2039-04-25,54.03
2039-04-26,54.03
2039-04-27,54.03
2039-04-28,54.03
2039-04-29,54.045
2039-04-30,54.04
2039-05-01,55.17
2039-05-02,55.17
2039-05-03,55.17
2039-05-04,55.17
2039-05-05,55.17
2039-05-06,55.18
2039-05-07,55.18
2039-05-08,55.18
2039-05-09,55.19
2039-05-10,55.19
2039-05-11,55.19
2039-05-12,55.2
2039-05-13,55.2
2039-05-14,55.2
2039-05-15,55.21
2039-05-16,55.21
2039-05-17,55.21
2039-05-18,55.22
2039-05-19,55.22
2039-05-20,55.22
2039-05-21,55.22
2039-05-22,55.22
2039-05-23,55.230000000000004
2039-05-24,55.23
