Date,Canals to Kuraz Sugar Plantations
2034-01-01,51.345
2034-01-02,51.345
2034-01-03,51.345
2034-01-04,51.345
2034-01-05,51.345
2034-01-06,51.345
2034-01-07,51.345
2034-01-08,51.34
2034-01-09,51.345
2034-01-10,51.345
2034-01-11,51.345
2034-01-12,51.345
2034-01-13,51.345
2034-01-14,51.345
2034-01-15,51.355000000000004
2034-01-16,51.355000000000004
2034-01-17,51.355000000000004
2034-01-18,51.355000000000004
2034-01-19,51.355000000000004
2034-01-20,51.355000000000004
2034-01-21,51.355000000000004
2034-01-22,51.355000000000004
2034-01-23,51.355000000000004
2034-01-24,51.36
2034-01-25,51.355000000000004
2034-01-26,51.36
2034-01-27,51.36
2034-01-28,51.35
2034-01-29,51.35
2034-01-30,51.355000000000004
2034-01-31,51.355000000000004
2034-02-01,52.0
2034-02-02,52.0
2034-02-03,52.0
2034-02-04,52.0
2034-02-05,52.004999999999995
2034-02-06,52.01
2034-02-07,52.01
2034-02-08,52.01
2034-02-09,52.01
2034-02-10,52.01
2034-02-11,52.01
2034-02-12,52.01
2034-02-13,52.01
2034-02-14,52.01
2034-02-15,52.015
2034-02-16,52.02
2034-02-17,52.02
2034-02-18,52.02
2034-02-19,52.02
2034-02-20,52.02
2034-02-21,52.02
2034-02-22,52.02
2034-02-23,52.02
2034-02-24,52.02
2034-02-25,52.025000000000006
2034-02-26,52.03
2034-02-27,52.03
2034-02-28,52.03
2034-03-01,52.85
2034-03-02,52.85
2034-03-03,52.85
2034-03-04,52.86
2034-03-05,52.86
2034-03-06,52.86
2034-03-07,52.864999999999995
2034-03-08,52.87
2034-03-09,52.87
2034-03-10,52.87
2034-03-11,52.87
2034-03-12,52.87
2034-03-13,52.87
2034-03-14,52.885000000000005
2034-03-15,52.88
2034-03-16,52.88
2034-03-17,52.9
2034-03-18,52.89
2034-03-19,52.89
2034-03-20,52.9
2034-03-21,52.905
2034-03-22,52.9
2034-03-23,52.91
2034-03-24,52.92
2034-03-25,52.91
2034-03-26,52.92
2034-03-27,52.93
2034-03-28,52.925
2034-03-29,52.92
2034-03-30,52.94
2034-03-31,52.94
2034-04-01,53.925
2034-04-02,53.92
2034-04-03,53.94
2034-04-04,53.93
2034-04-05,53.95
2034-04-06,53.945
2034-04-07,53.96
2034-04-08,53.955
2034-04-09,53.97
2034-04-10,53.97
2034-04-11,53.97
2034-04-12,53.97
2034-04-13,53.98
2034-04-14,53.98
2034-04-15,53.985
2034-04-16,53.99
2034-04-17,53.99
2034-04-18,54.0
2034-04-19,54.0
2034-04-20,54.01
2034-04-21,54.01
2034-04-22,54.015
2034-04-23,54.02
2034-04-24,54.025000000000006
2034-04-25,54.03
2034-04-26,54.03
2034-04-27,54.03
2034-04-28,54.03
2034-04-29,54.045
2034-04-30,54.04
2034-05-01,55.17
