Date,Canals to Kuraz Sugar Plantations
2032-01-01,51.66
2032-01-02,51.655
2032-01-03,51.655
2032-01-04,51.655
2032-01-05,51.655
2032-01-06,51.665
2032-01-07,51.665
2032-01-08,51.665
2032-01-09,51.66
2032-01-10,51.665
2032-01-11,51.665
2032-01-12,51.665
2032-01-13,51.665
2032-01-14,51.665
2032-01-15,51.665
2032-01-16,51.675
2032-01-17,51.67
2032-01-18,51.675
2032-01-19,51.675
2032-01-20,51.675
2032-01-21,51.675
2032-01-22,51.68
2032-01-23,51.675
2032-01-24,51.675
2032-01-25,51.675
2032-01-26,51.675
2032-01-27,51.685
2032-01-28,51.685
2032-01-29,51.685
2032-01-30,51.685
2032-01-31,51.685
2032-02-01,52.34
2032-02-02,52.34
2032-02-03,52.34
2032-02-04,52.34
2032-02-05,52.35
2032-02-06,52.35
2032-02-07,52.35
2032-02-08,52.35
2032-02-09,52.35
2032-02-10,52.35
2032-02-11,52.355000000000004
2032-02-12,52.35
2032-02-13,52.35
2032-02-14,52.355000000000004
2032-02-15,52.35
2032-02-16,52.35
2032-02-17,52.37
2032-02-18,52.364999999999995
2032-02-19,52.36
2032-02-20,52.36
2032-02-21,52.36
2032-02-22,52.364999999999995
2032-02-23,52.38
2032-02-24,52.38
2032-02-25,52.38
2032-02-26,52.37
2032-02-27,52.37
2032-02-28,52.37
2032-02-29,52.39
2032-03-01,53.19
2032-03-02,53.19
2032-03-03,53.195
2032-03-04,53.2
2032-03-05,53.2
2032-03-06,53.2
2032-03-07,53.2
2032-03-08,53.21
2032-03-09,53.21
2032-03-10,53.21
2032-03-11,53.23
2032-03-12,53.22
2032-03-13,53.230000000000004
2032-03-14,53.235
2032-03-15,53.23
2032-03-16,53.25
2032-03-17,53.24
2032-03-18,53.26
2032-03-19,53.26
2032-03-20,53.260000000000005
2032-03-21,53.27
2032-03-22,53.265
2032-03-23,53.28
2032-03-24,53.28
2032-03-25,53.28
2032-03-26,53.28
2032-03-27,53.28
2032-03-28,53.29
2032-03-29,53.29
2032-03-30,53.295
2032-03-31,53.3
2032-04-01,54.245000000000005
2032-04-02,54.25
2032-04-03,54.254999999999995
2032-04-04,54.26
2032-04-05,54.265
2032-04-06,54.27
2032-04-07,54.27
2032-04-08,54.27
2032-04-09,54.28
2032-04-10,54.29
2032-04-11,54.29
2032-04-12,54.31
2032-04-13,54.31
2032-04-14,54.315
2032-04-15,54.33
2032-04-16,54.33
2032-04-17,54.33
2032-04-18,54.335
2032-04-19,54.34
2032-04-20,54.345
2032-04-21,54.35
2032-04-22,54.355000000000004
2032-04-23,54.36
2032-04-24,54.37
2032-04-25,54.37
2032-04-26,54.38
2032-04-27,54.38
2032-04-28,54.38
2032-04-29,54.39
2032-04-30,54.39
2032-05-01,55.43
2032-05-02,55.435
2032-05-03,55.44
2032-05-04,55.45
2032-05-05,55.45
2032-05-06,55.46
2032-05-07,55.46
2032-05-08,55.46
2032-05-09,55.46
2032-05-10,55.465
2032-05-11,55.47
2032-05-12,55.47
2032-05-13,55.48
2032-05-14,55.48
2032-05-15,55.485
2032-05-16,55.49
2032-05-17,55.49
2032-05-18,55.5
2032-05-19,55.5
2032-05-20,55.5
2032-05-21,55.5
2032-05-22,55.510000000000005
2032-05-23,55.515
2032-05-24,55.51
2032-05-25,55.53
2032-05-26,55.52
2032-05-27,55.54
2032-05-28,55.535
2032-05-29,55.55
2032-05-30,55.55
2032-05-31,55.55
2032-06-01,56.56
2032-06-02,56.555
2032-06-03,56.545
2032-06-04,56.54
2032-06-05,56.525000000000006
2032-06-06,56.515
2032-06-07,56.5
2032-06-08,56.495000000000005
2032-06-09,56.49
2032-06-10,56.48
2032-06-11,56.47
2032-06-12,56.46
2032-06-13,56.46
2032-06-14,56.44
2032-06-15,56.43
2032-06-16,56.42
2032-06-17,56.415
2032-06-18,56.405
2032-06-19,56.394999999999996
2032-06-20,56.39
2032-06-21,56.385000000000005
2032-06-22,56.375
2032-06-23,56.35
2032-06-24,56.34
2032-06-25,56.34
2032-06-26,56.33
2032-06-27,56.32
2032-06-28,56.31
2032-06-29,56.31
2032-06-30,56.3
2032-07-01,57.125
2032-07-02,57.07
2032-07-03,57.010000000000005
2032-07-04,56.955
2032-07-05,56.9
2032-07-06,56.845
2032-07-07,56.785
2032-07-08,56.730000000000004
2032-07-09,56.68
2032-07-10,56.67
2032-07-11,56.67
2032-07-12,56.67
2032-07-13,56.67
2032-07-14,56.67
2032-07-15,56.67
2032-07-16,56.67
2032-07-17,56.67
2032-07-18,56.67
2032-07-19,56.67
2032-07-20,56.67
2032-07-21,56.67
2032-07-22,56.67
2032-07-23,56.67
2032-07-24,56.67
2032-07-25,56.67
2032-07-26,56.67
2032-07-27,56.67
2032-07-28,56.67
2032-07-29,56.67
2032-07-30,56.67
2032-07-31,56.67
2032-08-01,57.26
2032-08-02,57.26
2032-08-03,57.26
2032-08-04,57.26
2032-08-05,57.26
2032-08-06,57.26
2032-08-07,57.26
2032-08-08,57.26
2032-08-09,57.26
2032-08-10,57.26
2032-08-11,57.26
2032-08-12,57.26
2032-08-13,57.26
2032-08-14,57.26
2032-08-15,57.26
2032-08-16,57.26
2032-08-17,57.26
2032-08-18,57.26
2032-08-19,57.26
2032-08-20,57.26
2032-08-21,57.26
2032-08-22,57.26
2032-08-23,57.26
2032-08-24,57.26
2032-08-25,57.26
2032-08-26,57.26
2032-08-27,57.26
2032-08-28,57.26
2032-08-29,57.26
2032-08-30,57.26
2032-08-31,57.26
2032-09-01,57.55
2032-09-02,57.55
2032-09-03,57.55
2032-09-04,57.55
2032-09-05,57.55
2032-09-06,57.55
2032-09-07,57.55
2032-09-08,57.55
2032-09-09,57.55
2032-09-10,57.55
2032-09-11,57.55
2032-09-12,57.55
2032-09-13,57.55
2032-09-14,57.55
2032-09-15,57.55
2032-09-16,57.55
2032-09-17,57.55
2032-09-18,57.55
2032-09-19,57.55
2032-09-20,57.55
2032-09-21,57.55
2032-09-22,57.55
2032-09-23,57.55
2032-09-24,57.55
2032-09-25,57.55
2032-09-26,57.55
2032-09-27,57.55
2032-09-28,57.55
2032-09-29,57.55
2032-09-30,57.55
2032-10-01,57.474999999999994
2032-10-02,57.48
2032-10-03,57.474999999999994
2032-10-04,57.47
2032-10-05,57.474999999999994
2032-10-06,57.47
2032-10-07,57.474999999999994
2032-10-08,57.474999999999994
2032-10-09,57.474999999999994
2032-10-10,57.474999999999994
2032-10-11,57.474999999999994
2032-10-12,57.47
2032-10-13,57.474999999999994
2032-10-14,57.47
2032-10-15,57.47
2032-10-16,57.474999999999994
2032-10-17,57.47
2032-10-18,57.474999999999994
2032-10-19,57.474999999999994
2032-10-20,57.47
2032-10-21,57.47
2032-10-22,57.47
2032-10-23,57.474999999999994
2032-10-24,57.474999999999994
2032-10-25,57.47
2032-10-26,57.474999999999994
2032-10-27,57.474999999999994
2032-10-28,57.474999999999994
2032-10-29,57.474999999999994
2032-10-30,57.47
2032-10-31,57.474999999999994
2032-11-01,57.05
2032-11-02,57.05
2032-11-03,57.05
2032-11-04,57.05
2032-11-05,57.05
2032-11-06,57.05
2032-11-07,57.05
2032-11-08,57.05
2032-11-09,57.05
2032-11-10,57.05
2032-11-11,57.05
2032-11-12,57.05
2032-11-13,57.05
2032-11-14,57.05
2032-11-15,57.05
2032-11-16,57.05
2032-11-17,57.05
2032-11-18,57.05
2032-11-19,57.05
2032-11-20,57.05
2032-11-21,57.05
2032-11-22,57.05
2032-11-23,57.05
2032-11-24,57.05
2032-11-25,57.05
2032-11-26,57.05
2032-11-27,57.05
2032-11-28,57.05
2032-11-29,57.05
2032-11-30,57.05
2032-12-01,56.33
2032-12-02,56.33
2032-12-03,56.33
2032-12-04,56.33
2032-12-05,56.33
2032-12-06,56.34
2032-12-07,56.34
2032-12-08,56.34
2032-12-09,56.34
2032-12-10,56.34
2032-12-11,56.34
2032-12-12,56.345
2032-12-13,56.345
2032-12-14,56.35
2032-12-15,56.345
2032-12-16,56.35
2032-12-17,56.355000000000004
2032-12-18,56.35
2032-12-19,56.35
2032-12-20,56.35
2032-12-21,56.355000000000004
2032-12-22,56.35
2032-12-23,56.364999999999995
2032-12-24,56.364999999999995
2032-12-25,56.364999999999995
2032-12-26,56.36
2032-12-27,56.375
2032-12-28,56.38
2032-12-29,56.375
2032-12-30,56.375
2032-12-31,56.375
