Date,Canals to Kuraz Sugar Plantations
2034-01-01,57.305
2034-01-02,57.305
2034-01-03,57.315
2034-01-04,57.315
2034-01-05,57.315
2034-01-06,57.315
2034-01-07,57.32
2034-01-08,57.32
2034-01-09,57.32
2034-01-10,57.32
2034-01-11,57.32
2034-01-12,57.32
2034-01-13,57.325
2034-01-14,57.325
2034-01-15,57.325
2034-01-16,57.325
2034-01-17,57.335
2034-01-18,57.34
2034-01-19,57.335
2034-01-20,57.335
2034-01-21,57.345
2034-01-22,57.345
2034-01-23,57.345
2034-01-24,57.345
2034-01-25,57.35
2034-01-26,57.345
2034-01-27,57.345
2034-01-28,57.355000000000004
2034-01-29,57.355000000000004
2034-01-30,57.36
2034-01-31,57.355000000000004
2034-02-01,58.76
2034-02-02,58.75
2034-02-03,58.760000000000005
2034-02-04,58.765
2034-02-05,58.765
2034-02-06,58.77
2034-02-07,58.77
2034-02-08,58.775000000000006
2034-02-09,58.78
2034-02-10,58.78
2034-02-11,58.78
2034-02-12,58.785
2034-02-13,58.79
2034-02-14,58.79
2034-02-15,58.795
2034-02-16,58.8
2034-02-17,58.8
2034-02-18,58.805
2034-02-19,58.81
2034-02-20,58.815
2034-02-21,58.82
2034-02-22,58.82
2034-02-23,58.82
2034-02-24,58.82
2034-02-25,58.825
2034-02-26,58.83
2034-02-27,58.83
2034-02-28,58.83
2034-03-01,60.165
2034-03-02,60.17
2034-03-03,60.19
2034-03-04,60.19
2034-03-05,60.2
2034-03-06,60.21
2034-03-07,60.215
2034-03-08,60.235
2034-03-09,60.24
2034-03-10,60.245000000000005
2034-03-11,60.25
2034-03-12,60.265
2034-03-13,60.269999999999996
2034-03-14,60.29
2034-03-15,60.29
2034-03-16,60.3
2034-03-17,60.305
2034-03-18,60.31
2034-03-19,60.33
2034-03-20,60.335
2034-03-21,60.34
2034-03-22,60.35
2034-03-23,60.35
2034-03-24,60.370000000000005
2034-03-25,60.375
2034-03-26,60.385000000000005
2034-03-27,60.394999999999996
2034-03-28,60.4
2034-03-29,60.405
2034-03-30,60.43
2034-03-31,60.43
2034-04-01,61.68
2034-04-02,61.7
2034-04-03,61.705
2034-04-04,61.72
2034-04-05,61.74
2034-04-06,61.75
2034-04-07,61.76
2034-04-08,61.78
2034-04-09,61.795
2034-04-10,61.8
2034-04-11,61.82
2034-04-12,61.835
2034-04-13,61.85
2034-04-14,61.87
2034-04-15,61.875
2034-04-16,61.89
2034-04-17,61.91
2034-04-18,61.92
2034-04-19,61.925
2034-04-20,61.95
2034-04-21,61.965
2034-04-22,61.97
2034-04-23,61.99
2034-04-24,62.004999999999995
2034-04-25,62.025000000000006
2034-04-26,62.035
2034-04-27,62.045
2034-04-28,62.06
