Date,Canals to Kuraz Sugar Plantations
2040-01-01,51.345
2040-01-02,51.345
2040-01-03,51.345
2040-01-04,51.345
2040-01-05,51.345
2040-01-06,51.345
2040-01-07,51.35
2040-01-08,51.34
2040-01-09,51.345
2040-01-10,51.345
2040-01-11,51.345
2040-01-12,51.345
2040-01-13,51.345
2040-01-14,51.355000000000004
2040-01-15,51.355000000000004
2040-01-16,51.355000000000004
2040-01-17,51.355000000000004
2040-01-18,51.355000000000004
2040-01-19,51.355000000000004
2040-01-20,51.355000000000004
2040-01-21,51.355000000000004
2040-01-22,51.355000000000004
2040-01-23,51.355000000000004
2040-01-24,51.355000000000004
2040-01-25,51.355000000000004
2040-01-26,51.36
2040-01-27,51.36
2040-01-28,51.35
2040-01-29,51.35
2040-01-30,51.35
2040-01-31,51.36
2040-02-01,52.0
2040-02-02,52.0
2040-02-03,52.0
2040-02-04,52.0
2040-02-05,52.004999999999995
2040-02-06,52.01
2040-02-07,52.01
2040-02-08,52.01
2040-02-09,52.01
2040-02-10,52.01
2040-02-11,52.01
2040-02-12,52.01
2040-02-13,52.01
2040-02-14,52.01
2040-02-15,52.015
2040-02-16,52.02
2040-02-17,52.02
2040-02-18,52.02
2040-02-19,52.02
2040-02-20,52.02
2040-02-21,52.02
2040-02-22,52.02
2040-02-23,52.02
2040-02-24,52.02
2040-02-25,52.025000000000006
2040-02-26,52.03
2040-02-27,52.03
2040-02-28,52.03
2040-02-29,52.03
2040-03-01,52.85
2040-03-02,52.85
2040-03-03,52.855000000000004
2040-03-04,52.86
2040-03-05,52.86
2040-03-06,52.86
2040-03-07,52.87
2040-03-08,52.87
2040-03-09,52.87
2040-03-10,52.87
2040-03-11,52.87
2040-03-12,52.87
2040-03-13,52.879999999999995
2040-03-14,52.88
2040-03-15,52.88
2040-03-16,52.88
2040-03-17,52.894999999999996
2040-03-18,52.89
2040-03-19,52.89
2040-03-20,52.91
2040-03-21,52.9
2040-03-22,52.9
2040-03-23,52.92
2040-03-24,52.915
2040-03-25,52.91
2040-03-26,52.93
2040-03-27,52.93
2040-03-28,52.92
2040-03-29,52.93
2040-03-30,52.94
2040-03-31,52.935
2040-04-01,53.925
2040-04-02,53.93
2040-04-03,53.935
2040-04-04,53.94
2040-04-05,53.95
2040-04-06,53.95
2040-04-07,53.96
2040-04-08,53.96
2040-04-09,53.97
2040-04-10,53.97
2040-04-11,53.97
2040-04-12,53.97
2040-04-13,53.98
2040-04-14,53.98
2040-04-15,53.99
2040-04-16,53.99
2040-04-17,53.995000000000005
2040-04-18,54.0
2040-04-19,54.004999999999995
2040-04-20,54.01
2040-04-21,54.01
2040-04-22,54.02
2040-04-23,54.02
2040-04-24,54.025000000000006
2040-04-25,54.03
2040-04-26,54.03
2040-04-27,54.03
