Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2036-01-01,36.85,53.61,21.44,15.01,20.7,57.31,13.92,64.31,27.46,42.47
2036-01-02,37.14,53.61,21.44,15.01,20.695,57.31,13.92,64.81,27.67,42.68
2036-01-03,37.43,53.61,21.44,15.01,20.69,57.31,13.92,65.31,27.88,42.89
2036-01-04,37.144999999999996,53.61,21.44,15.01,20.69,57.31,13.92,64.81,27.665,42.675
2036-01-05,37.144999999999996,53.61,21.44,15.01,20.69,57.31,13.92,64.81,27.665,42.675
2036-01-06,37.144999999999996,53.61,21.44,15.01,20.685000000000002,57.31,13.92,64.81,27.665,42.675
2036-01-07,37.155,53.61,21.44,15.01,20.68,57.32,13.92,64.82,27.665,42.675
2036-01-08,37.155,53.61,21.44,15.01,20.68,57.32,13.92,64.82,27.665,42.675
2036-01-09,37.155,53.61,21.44,15.01,20.68,57.32,13.92,64.82,27.665,42.675
2036-01-10,37.155,53.61,21.44,15.01,20.675,57.32,13.92,64.82,27.665,42.675
2036-01-11,37.155,53.61,21.44,15.01,20.67,57.32,13.92,64.82,27.665,42.675
2036-01-12,37.155,53.61,21.44,15.01,20.67,57.32,13.92,64.82,27.665,42.675
2036-01-13,37.165000000000006,53.61,21.44,15.01,20.67,57.33,13.92,64.83,27.665,42.675
2036-01-14,37.165000000000006,53.61,21.44,15.01,20.665,57.33,13.92,64.83,27.665,42.675
2036-01-15,37.165000000000006,53.61,21.44,15.01,20.66,57.33,13.92,64.83,27.665,42.675
2036-01-16,37.165000000000006,53.61,21.44,15.01,20.66,57.33,13.92,64.83,27.665,42.675
2036-01-17,37.17,53.61,21.44,15.01,20.66,57.33,13.92,64.83,27.66,42.67
2036-01-18,37.175,53.61,21.44,15.01,20.655,57.335,13.92,64.83500000000001,27.66,42.67
2036-01-19,37.175,53.61,21.44,15.01,20.65,57.34,13.92,64.84,27.665,42.675
2036-01-20,37.175,53.61,21.44,15.01,20.65,57.34,13.92,64.84,27.665,42.675
2036-01-21,37.18,53.61,21.44,15.01,20.65,57.34,13.92,64.84,27.66,42.67
2036-01-22,37.18,53.61,21.44,15.01,20.64,57.34,13.92,64.84,27.66,42.67
2036-01-23,37.18,53.61,21.44,15.01,20.64,57.34,13.92,64.84,27.66,42.67
2036-01-24,37.185,53.61,21.44,15.01,20.64,57.345,13.92,64.845,27.66,42.67
2036-01-25,37.19,53.61,21.44,15.01,20.64,57.35,13.92,64.85,27.66,42.67
2036-01-26,37.19,53.61,21.44,15.01,20.63,57.35,13.92,64.85,27.66,42.67
2036-01-27,37.48,53.61,21.44,15.01,20.63,57.35,13.92,65.35,27.87,42.88
2036-01-28,37.19499999999999,53.61,21.44,15.01,20.63,57.35,13.92,64.85,27.655,42.665000000000006
2036-01-29,37.19499999999999,53.61,21.44,15.01,20.63,57.35,13.92,64.85,27.655,42.665000000000006
2036-01-30,37.2,53.61,21.44,15.01,20.62,57.355000000000004,13.92,64.85499999999999,27.655,42.665000000000006
2036-01-31,37.2,53.61,21.44,15.01,20.62,57.36,13.92,64.86,27.66,42.67
2036-02-01,37.165,47.81,19.12,13.39,21.11,58.75,14.25,63.25,26.085,39.475
2036-02-02,37.46,47.81,19.12,13.39,21.105,58.76,14.25,63.76,26.3,39.69
2036-02-03,37.465,47.81,19.12,13.39,21.1,58.76,14.25,63.76,26.295,39.685
2036-02-04,37.175,47.81,19.12,13.39,21.1,58.76,14.25,63.26,26.085,39.475
2036-02-05,37.474999999999994,47.81,19.12,13.39,21.095,58.77,14.25,63.77,26.295,39.685
2036-02-06,37.48,47.81,19.12,13.39,21.09,58.77,14.25,63.77,26.29,39.68
2036-02-07,37.48,47.81,19.12,13.39,21.09,58.77,14.25,63.77,26.29,39.68
2036-02-08,37.19,47.81,19.12,13.39,21.085,58.775000000000006,14.25,63.275000000000006,26.085,39.475
2036-02-09,37.49,47.81,19.12,13.39,21.08,58.78,14.25,63.78,26.29,39.68
2036-02-10,37.49,47.81,19.12,13.39,21.08,58.78,14.25,63.78,26.29,39.68
2036-02-11,37.49,47.81,19.12,13.39,21.07,58.78,14.25,63.78,26.29,39.68
2036-02-12,37.205,47.81,19.12,13.39,21.07,58.79,14.25,63.29,26.085,39.475
2036-02-13,37.5,47.81,19.12,13.39,21.07,58.79,14.25,63.79,26.29,39.68
2036-02-14,37.5,47.81,19.12,13.39,21.06,58.79,14.25,63.79,26.29,39.68
2036-02-15,37.51,47.81,19.12,13.39,21.06,58.795,14.25,63.795,26.285,39.675
2036-02-16,37.215,47.81,19.12,13.39,21.06,58.8,14.25,63.3,26.085,39.475
2036-02-17,37.515,47.81,19.12,13.39,21.05,58.8,14.25,63.8,26.285,39.675
2036-02-18,37.52,47.81,19.12,13.39,21.05,58.805,14.25,63.805,26.285,39.675
2036-02-19,37.525000000000006,47.81,19.12,13.39,21.05,58.81,14.25,63.81,26.285,39.675
2036-02-20,37.235,47.81,19.12,13.39,21.04,58.81,14.25,63.31,26.075000000000003,39.465
2036-02-21,37.53,47.81,19.12,13.39,21.04,58.81,14.25,63.81,26.28,39.67
2036-02-22,37.54,47.81,19.12,13.39,21.04,58.82,14.25,63.82,26.28,39.67
2036-02-23,37.54,47.81,19.12,13.39,21.03,58.82,14.25,63.82,26.28,39.67
2036-02-24,37.245000000000005,47.81,19.12,13.39,21.03,58.82,14.25,63.32,26.075000000000003,39.465
2036-02-25,37.545,47.81,19.12,13.39,21.03,58.825,14.25,63.825,26.28,39.67
2036-02-26,37.55,47.81,19.12,13.39,21.02,58.83,14.25,63.83,26.28,39.67
2036-02-27,37.254999999999995,47.81,19.12,13.39,21.02,58.83,14.25,63.33,26.075000000000003,39.465
2036-02-28,37.55,47.81,19.12,13.39,21.015,58.83,14.25,63.83,26.28,39.67
2036-02-29,37.56,47.81,19.12,13.39,21.01,58.84,14.25,63.84,26.28,39.67
2036-03-01,36.195,40.7,16.28,11.4,38.394999999999996,60.165,26.04,60.165,23.97,35.37
2036-03-02,36.21,40.7,16.28,11.4,38.385000000000005,60.175,26.04,60.175,23.965,35.364999999999995
2036-03-03,36.224999999999994,40.7,16.28,11.4,38.375,60.185,26.04,60.185,23.96,35.36
2036-03-04,36.235,40.7,16.28,11.4,38.36,60.195,26.04,60.195,23.96,35.36
2036-03-05,36.24,40.7,16.28,11.4,38.35,60.2,26.03,60.2,23.96,35.36
2036-03-06,36.25,40.7,16.28,11.4,38.34,60.21,26.03,60.21,23.96,35.36
2036-03-07,36.265,40.7,16.28,11.4,38.325,60.22,26.03,60.22,23.955,35.355000000000004
2036-03-08,36.275000000000006,40.7,16.28,11.4,38.315,60.23,26.03,60.23,23.955,35.355000000000004
2036-03-09,36.29,40.7,16.28,11.4,38.305,60.24,26.02,60.24,23.95,35.35
