Date,Canals to Kuraz Sugar Plantations
2040-01-01,51.655
2040-01-02,51.655
2040-01-03,51.655
2040-01-04,51.66
2040-01-05,51.655
2040-01-06,51.665
2040-01-07,51.665
2040-01-08,51.665
2040-01-09,51.67
2040-01-10,51.665
2040-01-11,51.665
2040-01-12,51.665
2040-01-13,51.665
2040-01-14,51.665
2040-01-15,51.665
2040-01-16,51.665
2040-01-17,51.675
2040-01-18,51.675
2040-01-19,51.675
2040-01-20,51.675
2040-01-21,51.675
2040-01-22,51.67
2040-01-23,51.675
2040-01-24,51.675
2040-01-25,51.675
2040-01-26,51.675
2040-01-27,51.685
2040-01-28,51.68
2040-01-29,51.685
2040-01-30,51.685
2040-01-31,51.685
2040-02-01,52.34
2040-02-02,52.34
2040-02-03,52.34
2040-02-04,52.34
2040-02-05,52.35
2040-02-06,52.35
2040-02-07,52.35
2040-02-08,52.35
2040-02-09,52.35
2040-02-10,52.35
2040-02-11,52.355000000000004
2040-02-12,52.35
2040-02-13,52.355000000000004
2040-02-14,52.35
2040-02-15,52.35
2040-02-16,52.355000000000004
2040-02-17,52.37
2040-02-18,52.37
2040-02-19,52.36
2040-02-20,52.364999999999995
2040-02-21,52.36
2040-02-22,52.36
2040-02-23,52.38
2040-02-24,52.375
2040-02-25,52.38
2040-02-26,52.375
2040-02-27,52.37
2040-02-28,52.375
2040-02-29,52.39
2040-03-01,53.19
2040-03-02,53.19
2040-03-03,53.195
2040-03-04,53.2
2040-03-05,53.2
2040-03-06,53.2
2040-03-07,53.2
2040-03-08,53.21
2040-03-09,53.21
2040-03-10,53.21
2040-03-11,53.23
2040-03-12,53.22
2040-03-13,53.230000000000004
2040-03-14,53.235
2040-03-15,53.23
2040-03-16,53.25
2040-03-17,53.24
2040-03-18,53.26
2040-03-19,53.26
2040-03-20,53.260000000000005
2040-03-21,53.27
2040-03-22,53.265
2040-03-23,53.28
2040-03-24,53.28
2040-03-25,53.28
2040-03-26,53.28
2040-03-27,53.28
2040-03-28,53.29
2040-03-29,53.29
2040-03-30,53.295
2040-03-31,53.3
2040-04-01,54.245000000000005
2040-04-02,54.25
2040-04-03,54.254999999999995
