Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2036-01-01,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-02,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-03,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-04,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-05,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-06,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-07,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-08,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-09,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-10,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-11,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-12,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-13,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-14,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-15,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-16,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-17,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-18,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-19,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-20,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-21,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-22,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-23,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-24,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-25,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-26,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-27,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-28,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-29,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-30,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-01-31,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2036-02-01,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-02,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-03,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-04,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-05,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-06,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-07,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-08,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-09,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-10,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-11,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-12,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-13,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-14,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-15,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-16,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-17,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-18,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-19,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-20,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-21,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-22,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-23,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-24,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-25,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-26,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-27,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-28,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-02-29,29.58,47.81,19.12,13.39,21.1,52.02,14.25,56.88,27.29,40.68
2036-03-01,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-02,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-03,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-04,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-05,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-06,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-07,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-08,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-09,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-10,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-11,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-12,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-13,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-14,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-15,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-16,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-17,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-18,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-19,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-20,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-21,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-22,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-23,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-24,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-25,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-26,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-27,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-28,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-29,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-30,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-03-31,27.97,40.7,16.28,11.4,38.34,52.89,26.01,52.89,24.92,36.32
2036-04-01,29.15,58.8,23.52,16.46,62.57,53.99,42.62,53.99,24.84,41.3
2036-04-02,29.15,58.8,23.52,16.46,62.57,53.99,42.62,53.99,24.84,41.3
2036-04-03,29.15,58.8,23.52,16.46,62.57,53.99,42.62,53.99,24.84,41.3
2036-04-04,29.15,58.8,23.52,16.46,62.57,53.99,42.62,53.99,24.84,41.3
2036-04-05,29.15,58.8,23.52,16.46,62.57,53.99,42.62,53.99,24.84,41.3
