Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2030-01-01,30.21,53.61,21.44,15.01,20.71,51.34,13.92,58.84,28.630000000000003,43.64
2030-01-02,30.21,53.61,21.44,15.01,20.71,51.34,13.92,58.84,28.630000000000003,43.64
2030-01-03,30.21,53.61,21.44,15.01,20.705,51.34,13.92,58.84,28.630000000000003,43.64
2030-01-04,30.21,53.61,21.44,15.01,20.7,51.34,13.92,58.84,28.630000000000003,43.64
2030-01-05,30.21,53.61,21.44,15.01,20.7,51.34,13.92,58.84,28.630000000000003,43.64
2030-01-06,30.21,53.61,21.44,15.01,20.7,51.34,13.92,58.84,28.630000000000003,43.64
2030-01-07,30.21,53.61,21.44,15.01,20.7,51.34,13.92,58.84,28.630000000000003,43.64
2030-01-08,30.215,53.61,21.44,15.01,20.695,51.345,13.92,58.845,28.630000000000003,43.64
2030-01-09,30.215,53.61,21.44,15.01,20.69,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2030-01-10,30.215,53.61,21.44,15.01,20.69,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2030-01-11,30.215,53.61,21.44,15.01,20.69,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2030-01-12,30.215,53.61,21.44,15.01,20.69,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2030-01-13,30.215,53.61,21.44,15.01,20.685000000000002,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2030-01-14,30.215,53.61,21.44,15.01,20.68,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2030-01-15,30.22,53.61,21.44,15.01,20.68,51.35,13.92,58.85,28.630000000000003,43.64
2030-01-16,30.48,53.61,21.44,15.01,20.68,51.35,13.92,59.35,28.87,43.88
2030-01-17,30.22,53.61,21.44,15.01,20.68,51.35,13.92,58.85,28.630000000000003,43.64
2030-01-18,30.22,53.61,21.44,15.01,20.68,51.35,13.92,58.85,28.630000000000003,43.64
2030-01-19,30.22,53.61,21.44,15.01,20.67,51.35,13.92,58.85,28.630000000000003,43.64
2030-01-20,30.22,53.61,21.44,15.01,20.67,51.35,13.92,58.85,28.630000000000003,43.64
2030-01-21,30.22,53.61,21.44,15.01,20.67,51.35,13.92,58.85,28.630000000000003,43.64
