Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2036-01-01,30.21,53.61,21.44,15.01,20.71,51.34,13.92,58.84,28.630000000000003,43.64
2036-01-02,30.21,53.61,21.44,15.01,20.71,51.34,13.92,58.84,28.630000000000003,43.64
2036-01-03,30.21,53.61,21.44,15.01,20.705,51.34,13.92,58.84,28.630000000000003,43.64
2036-01-04,30.21,53.61,21.44,15.01,20.7,51.34,13.92,58.84,28.630000000000003,43.64
2036-01-05,30.21,53.61,21.44,15.01,20.7,51.34,13.92,58.84,28.630000000000003,43.64
2036-01-06,30.21,53.61,21.44,15.01,20.7,51.34,13.92,58.84,28.630000000000003,43.64
2036-01-07,30.21,53.61,21.44,15.01,20.7,51.34,13.92,58.84,28.630000000000003,43.64
2036-01-08,30.21,53.61,21.44,15.01,20.695,51.345,13.92,58.845,28.634999999999998,43.644999999999996
2036-01-09,30.215,53.61,21.44,15.01,20.69,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2036-01-10,30.215,53.61,21.44,15.01,20.69,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2036-01-11,30.215,53.61,21.44,15.01,20.69,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2036-01-12,30.215,53.61,21.44,15.01,20.69,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2036-01-13,30.215,53.61,21.44,15.01,20.685000000000002,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2036-01-14,30.215,53.61,21.44,15.01,20.68,51.35,13.92,58.85,28.634999999999998,43.644999999999996
2036-01-15,30.22,53.61,21.44,15.01,20.68,51.35,13.92,58.85,28.630000000000003,43.64
2036-01-16,30.22,53.61,21.44,15.01,20.68,51.35,13.92,58.85,28.630000000000003,43.64
2036-01-17,30.22,53.61,21.44,15.01,20.68,51.35,13.92,58.85,28.630000000000003,43.64
2036-01-18,30.22,53.61,21.44,15.01,20.68,51.35,13.92,58.85,28.630000000000003,43.64
2036-01-19,30.22,53.61,21.44,15.01,20.67,51.35,13.92,58.85,28.630000000000003,43.64
2036-01-20,30.22,53.61,21.44,15.01,20.67,51.35,13.92,58.85,28.630000000000003,43.64
2036-01-21,30.22,53.61,21.44,15.01,20.67,51.35,13.92,58.85,28.630000000000003,43.64
2036-01-22,30.22,53.61,21.44,15.01,20.67,51.35,13.92,58.85,28.630000000000003,43.64
2036-01-23,30.22,53.61,21.44,15.01,20.67,51.35,13.92,58.85,28.630000000000003,43.64
2036-01-24,30.48,53.61,21.44,15.01,20.66,51.35,13.92,59.35,28.87,43.88
2036-01-25,30.22,53.61,21.44,15.01,20.66,51.35,13.92,58.85,28.630000000000003,43.64
2036-01-26,30.225,53.61,21.44,15.01,20.66,51.35,13.92,58.85,28.625,43.635000000000005
2036-01-27,30.225,53.61,21.44,15.01,20.66,51.35,13.92,58.85,28.625,43.635000000000005
2036-01-28,30.225,53.61,21.44,15.01,20.66,51.36,13.92,58.86,28.634999999999998,43.644999999999996
