Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2034-01-01,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-02,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-03,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-04,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-05,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-06,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-07,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-08,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-09,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-10,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-11,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-12,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-13,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-14,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-15,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-16,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-17,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-18,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-19,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-20,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-21,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-22,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-23,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-24,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-25,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-26,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-27,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-28,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-29,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-30,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-01-31,30.23,53.61,21.44,15.01,20.68,51.35,13.92,58.87,28.64,43.65
2034-02-01,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-02,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-03,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-04,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-05,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-06,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-07,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-08,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-09,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-10,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-11,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-12,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
2034-02-13,29.59,47.81,19.12,13.39,21.1,52.01,14.25,56.89,27.3,40.69
