Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2031-01-01,36.85,53.61,21.44,15.01,20.7,57.31,13.92,64.31,27.46,42.47
2031-01-02,37.14,53.61,21.44,15.01,20.695,57.31,13.92,64.81,27.67,42.68
2031-01-03,37.144999999999996,53.61,21.44,15.01,20.69,57.31,13.92,64.81,27.665,42.675
2031-01-04,37.43,53.61,21.44,15.01,20.69,57.31,13.92,65.31,27.88,42.89
2031-01-05,37.144999999999996,53.61,21.44,15.01,20.69,57.31,13.92,64.81,27.665,42.675
2031-01-06,37.144999999999996,53.61,21.44,15.01,20.685000000000002,57.31,13.92,64.81,27.665,42.675
2031-01-07,37.155,53.61,21.44,15.01,20.68,57.32,13.92,64.82,27.665,42.675
2031-01-08,37.155,53.61,21.44,15.01,20.68,57.32,13.92,64.82,27.665,42.675
2031-01-09,37.155,53.61,21.44,15.01,20.68,57.32,13.92,64.82,27.665,42.675
2031-01-10,37.155,53.61,21.44,15.01,20.675,57.32,13.92,64.82,27.665,42.675
2031-01-11,37.155,53.61,21.44,15.01,20.67,57.32,13.92,64.82,27.665,42.675
2031-01-12,37.155,53.61,21.44,15.01,20.67,57.32,13.92,64.82,27.665,42.675
2031-01-13,37.165000000000006,53.61,21.44,15.01,20.67,57.33,13.92,64.83,27.665,42.675
2031-01-14,37.165000000000006,53.61,21.44,15.01,20.665,57.33,13.92,64.83,27.665,42.675
2031-01-15,37.165000000000006,53.61,21.44,15.01,20.66,57.33,13.92,64.83,27.665,42.675
2031-01-16,37.165000000000006,53.61,21.44,15.01,20.66,57.33,13.92,64.83,27.665,42.675
2031-01-17,37.17,53.61,21.44,15.01,20.66,57.33,13.92,64.83,27.66,42.67
2031-01-18,37.175,53.61,21.44,15.01,20.655,57.335,13.92,64.83500000000001,27.66,42.67
2031-01-19,37.175,53.61,21.44,15.01,20.65,57.34,13.92,64.84,27.665,42.675
2031-01-20,37.175,53.61,21.44,15.01,20.65,57.34,13.92,64.84,27.665,42.675
2031-01-21,37.18,53.61,21.44,15.01,20.65,57.34,13.92,64.84,27.66,42.67
2031-01-22,37.18,53.61,21.44,15.01,20.64,57.34,13.92,64.84,27.66,42.67
2031-01-23,37.18,53.61,21.44,15.01,20.64,57.34,13.92,64.84,27.66,42.67
2031-01-24,37.185,53.61,21.44,15.01,20.64,57.345,13.92,64.845,27.66,42.67
2031-01-25,37.19,53.61,21.44,15.01,20.64,57.35,13.92,64.85,27.66,42.67
2031-01-26,37.19,53.61,21.44,15.01,20.63,57.35,13.92,64.85,27.66,42.67
2031-01-27,37.19,53.61,21.44,15.01,20.63,57.35,13.92,64.85,27.66,42.67
2031-01-28,37.48,53.61,21.44,15.01,20.63,57.35,13.92,65.35,27.87,42.88
2031-01-29,37.19499999999999,53.61,21.44,15.01,20.63,57.35,13.92,64.85,27.655,42.665000000000006
2031-01-30,37.2,53.61,21.44,15.01,20.62,57.355000000000004,13.92,64.85499999999999,27.655,42.665000000000006
2031-01-31,37.2,53.61,21.44,15.01,20.62,57.36,13.92,64.86,27.66,42.67
2031-02-01,37.165,47.81,19.12,13.39,21.11,58.75,14.25,63.25,26.085,39.475
2031-02-02,37.46,47.81,19.12,13.39,21.105,58.76,14.25,63.76,26.3,39.69
2031-02-03,37.47,47.81,19.12,13.39,21.1,58.76,14.25,63.76,26.29,39.68
2031-02-04,37.175,47.81,19.12,13.39,21.1,58.76,14.25,63.26,26.085,39.475
2031-02-05,37.474999999999994,47.81,19.12,13.39,21.095,58.77,14.25,63.77,26.295,39.685
2031-02-06,37.48,47.81,19.12,13.39,21.09,58.77,14.25,63.77,26.29,39.68
2031-02-07,37.48,47.81,19.12,13.39,21.09,58.77,14.25,63.77,26.29,39.68
2031-02-08,37.19,47.81,19.12,13.39,21.085,58.775000000000006,14.25,63.275000000000006,26.085,39.475
2031-02-09,37.49,47.81,19.12,13.39,21.08,58.78,14.25,63.78,26.29,39.68
2031-02-10,37.49,47.81,19.12,13.39,21.08,58.78,14.25,63.78,26.29,39.68
2031-02-11,37.49,47.81,19.12,13.39,21.07,58.78,14.25,63.78,26.29,39.68
2031-02-12,37.205,47.81,19.12,13.39,21.07,58.79,14.25,63.29,26.085,39.475
2031-02-13,37.5,47.81,19.12,13.39,21.07,58.79,14.25,63.79,26.29,39.68
2031-02-14,37.5,47.81,19.12,13.39,21.06,58.79,14.25,63.79,26.29,39.68
2031-02-15,37.51,47.81,19.12,13.39,21.06,58.795,14.25,63.795,26.285,39.675
2031-02-16,37.215,47.81,19.12,13.39,21.06,58.8,14.25,63.3,26.085,39.475
2031-02-17,37.515,47.81,19.12,13.39,21.05,58.8,14.25,63.8,26.285,39.675
2031-02-18,37.52,47.81,19.12,13.39,21.05,58.805,14.25,63.805,26.285,39.675
2031-02-19,37.230000000000004,47.81,19.12,13.39,21.05,58.81,14.25,63.31,26.08,39.47
2031-02-20,37.53,47.81,19.12,13.39,21.04,58.81,14.25,63.81,26.28,39.67
2031-02-21,37.53,47.81,19.12,13.39,21.04,58.81,14.25,63.81,26.28,39.67
2031-02-22,37.54,47.81,19.12,13.39,21.04,58.82,14.25,63.82,26.28,39.67
2031-02-23,37.245000000000005,47.81,19.12,13.39,21.03,58.82,14.25,63.32,26.075000000000003,39.465
2031-02-24,37.54,47.81,19.12,13.39,21.03,58.82,14.25,63.82,26.28,39.67
2031-02-25,37.545,47.81,19.12,13.39,21.03,58.825,14.25,63.825,26.28,39.67
2031-02-26,37.55,47.81,19.12,13.39,21.02,58.83,14.25,63.83,26.28,39.67
2031-02-27,37.254999999999995,47.81,19.12,13.39,21.02,58.83,14.25,63.33,26.075000000000003,39.465
2031-02-28,37.55,47.81,19.12,13.39,21.015,58.83,14.25,63.83,26.28,39.67
2031-03-01,36.195,40.7,16.28,11.4,38.4,60.16,26.04,60.16,23.965,35.364999999999995
2031-03-02,36.205,40.7,16.28,11.4,38.39,60.17,26.04,60.17,23.965,35.364999999999995
2031-03-03,36.22,40.7,16.28,11.4,38.38,60.18,26.04,60.18,23.96,35.36
2031-03-04,36.23,40.7,16.28,11.4,38.364999999999995,60.19,26.04,60.19,23.96,35.36
2031-03-05,36.24,40.7,16.28,11.4,38.355000000000004,60.2,26.03,60.2,23.96,35.36
2031-03-06,36.25,40.7,16.28,11.4,38.345,60.21,26.03,60.21,23.96,35.36
2031-03-07,36.26,40.7,16.28,11.4,38.335,60.215,26.03,60.215,23.955,35.355000000000004
2031-03-08,36.275000000000006,40.7,16.28,11.4,38.325,60.224999999999994,26.03,60.224999999999994,23.95,35.35
2031-03-09,36.285,40.7,16.28,11.4,38.31,60.235,26.025,60.235,23.95,35.35
2031-03-10,36.295,40.7,16.28,11.4,38.3,60.245000000000005,26.02,60.245000000000005,23.95,35.35
2031-03-11,36.305,40.7,16.28,11.4,38.29,60.254999999999995,26.02,60.254999999999995,23.95,35.35
2031-03-12,36.315,40.7,16.28,11.4,38.275000000000006,60.26,26.02,60.26,23.945,35.345
2031-03-13,36.325,40.7,16.28,11.4,38.265,60.27,26.015,60.27,23.945,35.345
2031-03-14,36.34,40.7,16.28,11.4,38.254999999999995,60.28,26.01,60.28,23.94,35.34
2031-03-15,36.35,40.7,16.28,11.4,38.245000000000005,60.29,26.01,60.29,23.94,35.34
2031-03-16,36.36,40.7,16.28,11.4,38.23,60.3,26.01,60.3,23.94,35.34
