Date,Canals to Kuraz Sugar Plantations
2030-04-27,54.38
2030-04-28,54.38
2030-04-29,54.38
2030-04-30,54.39
2030-05-01,55.42
2030-05-02,55.44
2030-05-03,55.43
2030-05-04,55.45
2030-05-05,55.45
2030-05-06,55.46
2030-05-07,55.46
2030-05-08,55.46
2030-05-09,55.46
2030-05-10,55.46
2030-05-11,55.47
2030-05-12,55.47
2030-05-13,55.474999999999994
2030-05-14,55.48
2030-05-15,55.48
2030-05-16,55.49
2030-05-17,55.49
2030-05-18,55.49
2030-05-19,55.5
2030-05-20,55.5
2030-05-21,55.504999999999995
2030-05-22,55.5
2030-05-23,55.510000000000005
2030-05-24,55.51
2030-05-25,55.519999999999996
2030-05-26,55.525000000000006
2030-05-27,55.53
2030-05-28,55.54
2030-05-29,55.54
2030-05-30,55.55
2030-05-31,55.55
2030-06-01,56.56
2030-06-02,56.55
2030-06-03,56.54
2030-06-04,56.54
2030-06-05,56.53
2030-06-06,56.504999999999995
2030-06-07,56.5
2030-06-08,56.495000000000005
2030-06-09,56.485
2030-06-10,56.474999999999994
2030-06-11,56.465
2030-06-12,56.46
2030-06-13,56.45
2030-06-14,56.44
2030-06-15,56.42
2030-06-16,56.42
2030-06-17,56.41
2030-06-18,56.4
2030-06-19,56.39
2030-06-20,56.39
2030-06-21,56.375
2030-06-22,56.364999999999995
2030-06-23,56.345
2030-06-24,56.34
2030-06-25,56.335
2030-06-26,56.325
2030-06-27,56.32
2030-06-28,56.31
2030-06-29,56.3
2030-06-30,56.29
2030-07-01,57.125
2030-07-02,57.065
2030-07-03,57.005
2030-07-04,56.955
2030-07-05,56.894999999999996
2030-07-06,56.84
2030-07-07,56.785
2030-07-08,56.725
2030-07-09,56.675
2030-07-10,56.67
2030-07-11,56.67
2030-07-12,56.67
2030-07-13,56.67
2030-07-14,56.67
2030-07-15,56.67
2030-07-16,56.67
2030-07-17,56.67
2030-07-18,56.67
2030-07-19,56.67
2030-07-20,56.67
2030-07-21,56.67
2030-07-22,56.67
2030-07-23,56.67
2030-07-24,56.67
2030-07-25,56.67
2030-07-26,56.67
2030-07-27,56.67
2030-07-28,56.67
2030-07-29,56.67
2030-07-30,56.67
2030-07-31,56.67
2030-08-01,57.26
2030-08-02,57.26
2030-08-03,57.26
2030-08-04,57.26
2030-08-05,57.26
2030-08-06,57.26
2030-08-07,57.26
2030-08-08,57.26
2030-08-09,57.26
2030-08-10,57.26
2030-08-11,57.26
2030-08-12,57.26
2030-08-13,57.26
2030-08-14,57.26
2030-08-15,57.26
2030-08-16,57.26
2030-08-17,57.26
2030-08-18,57.26
2030-08-19,57.26
2030-08-20,57.26
2030-08-21,57.26
2030-08-22,57.26
2030-08-23,57.26
2030-08-24,57.26
2030-08-25,57.26
2030-08-26,57.26
2030-08-27,57.26
2030-08-28,57.26
2030-08-29,57.26
2030-08-30,57.26
2030-08-31,57.26
2030-09-01,57.55
2030-09-02,57.55
2030-09-03,57.55
2030-09-04,57.55
2030-09-05,57.55
2030-09-06,57.55
2030-09-07,57.55
2030-09-08,57.55
2030-09-09,57.55
2030-09-10,57.55
2030-09-11,57.55
2030-09-12,57.55
2030-09-13,57.55
2030-09-14,57.55
2030-09-15,57.55
2030-09-16,57.55
2030-09-17,57.55
2030-09-18,57.55
2030-09-19,57.55
2030-09-20,57.55
2030-09-21,57.55
2030-09-22,57.55
2030-09-23,57.55
2030-09-24,57.55
2030-09-25,57.55
2030-09-26,57.55
2030-09-27,57.55
2030-09-28,57.55
2030-09-29,57.55
2030-09-30,57.55
2030-10-01,57.474999999999994
2030-10-02,57.47
2030-10-03,57.47
2030-10-04,57.47
2030-10-05,57.474999999999994
2030-10-06,57.474999999999994
2030-10-07,57.47
2030-10-08,57.474999999999994
2030-10-09,57.47
2030-10-10,57.47
2030-10-11,57.474999999999994
2030-10-12,57.47
2030-10-13,57.474999999999994
2030-10-14,57.474999999999994
2030-10-15,57.474999999999994
2030-10-16,57.474999999999994
2030-10-17,57.474999999999994
2030-10-18,57.47
2030-10-19,57.474999999999994
2030-10-20,57.47
2030-10-21,57.474999999999994
2030-10-22,57.48
2030-10-23,57.47
2030-10-24,57.474999999999994
2030-10-25,57.47
2030-10-26,57.474999999999994
2030-10-27,57.474999999999994
2030-10-28,57.474999999999994
2030-10-29,57.474999999999994
2030-10-30,57.474999999999994
2030-10-31,57.47
2030-11-01,57.05
2030-11-02,57.05
2030-11-03,57.05
2030-11-04,57.05
2030-11-05,57.05
2030-11-06,57.05
2030-11-07,57.05
2030-11-08,57.05
2030-11-09,57.05
2030-11-10,57.05
2030-11-11,57.05
2030-11-12,57.05
2030-11-13,57.05
2030-11-14,57.05
2030-11-15,57.05
2030-11-16,57.05
2030-11-17,57.05
2030-11-18,57.05
2030-11-19,57.05
2030-11-20,57.05
2030-11-21,57.05
2030-11-22,57.05
2030-11-23,57.05
2030-11-24,57.05
2030-11-25,57.05
2030-11-26,57.05
2030-11-27,57.05
2030-11-28,57.05
2030-11-29,57.05
2030-11-30,57.05
2030-12-01,56.33
2030-12-02,56.33
2030-12-03,56.33
2030-12-04,56.33
2030-12-05,56.33
2030-12-06,56.34
2030-12-07,56.34
2030-12-08,56.34
2030-12-09,56.34
2030-12-10,56.34
2030-12-11,56.34
2030-12-12,56.34
2030-12-13,56.35
2030-12-14,56.345
2030-12-15,56.35
2030-12-16,56.355000000000004
2030-12-17,56.35
2030-12-18,56.35
2030-12-19,56.35
2030-12-20,56.355000000000004
2030-12-21,56.35
2030-12-22,56.355000000000004
2030-12-23,56.37
2030-12-24,56.37
2030-12-25,56.36
2030-12-26,56.36
2030-12-27,56.375
2030-12-28,56.38
2030-12-29,56.375
2030-12-30,56.375
2030-12-31,56.38
