Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2033-01-01,30.560000000000002,53.61,21.44,15.01,20.71,51.66,13.92,59.16,28.6,43.61
2033-01-02,30.560000000000002,53.61,21.44,15.01,20.71,51.66,13.92,59.16,28.6,43.61
2033-01-03,30.560000000000002,53.61,21.44,15.01,20.705,51.66,13.92,59.16,28.6,43.61
2033-01-04,30.560000000000002,53.61,21.44,15.01,20.7,51.66,13.92,59.16,28.6,43.61
2033-01-05,30.560000000000002,53.61,21.44,15.01,20.7,51.66,13.92,59.16,28.6,43.61
2033-01-06,30.564999999999998,53.61,21.44,15.01,20.7,51.66,13.92,59.16,28.595,43.605000000000004
2033-01-07,30.564999999999998,53.61,21.44,15.01,20.7,51.66,13.92,59.16,28.595,43.605000000000004
2033-01-08,30.564999999999998,53.61,21.44,15.01,20.7,51.66,13.92,59.16,28.595,43.605000000000004
2033-01-09,30.564999999999998,53.61,21.44,15.01,20.69,51.665,13.92,59.165,28.6,43.61
2033-01-10,30.83,53.61,21.44,15.01,20.69,51.67,13.92,59.67,28.84,43.85
2033-01-11,30.57,53.61,21.44,15.01,20.69,51.67,13.92,59.17,28.6,43.61
2033-01-12,30.57,53.61,21.44,15.01,20.69,51.67,13.92,59.17,28.6,43.61
2033-01-13,30.57,53.61,21.44,15.01,20.69,51.67,13.92,59.17,28.6,43.61
2033-01-14,30.57,53.61,21.44,15.01,20.68,51.67,13.92,59.17,28.6,43.61
2033-01-15,30.57,53.61,21.44,15.01,20.68,51.67,13.92,59.17,28.6,43.61
2033-01-16,30.57,53.61,21.44,15.01,20.68,51.67,13.92,59.17,28.6,43.61
2033-01-17,30.575,53.61,21.44,15.01,20.68,51.67,13.92,59.17,28.595,43.605000000000004
2033-01-18,30.575,53.61,21.44,15.01,20.68,51.67,13.92,59.17,28.595,43.605000000000004
2033-01-19,30.575,53.61,21.44,15.01,20.67,51.67,13.92,59.17,28.595,43.605000000000004
2033-01-20,30.575,53.61,21.44,15.01,20.67,51.67,13.92,59.17,28.595,43.605000000000004
2033-01-21,30.575,53.61,21.44,15.01,20.67,51.67,13.92,59.17,28.595,43.605000000000004
2033-01-22,30.58,53.61,21.44,15.01,20.67,51.675,13.92,59.175,28.595,43.605000000000004
2033-01-23,30.58,53.61,21.44,15.01,20.67,51.68,13.92,59.18,28.6,43.61
2033-01-24,30.58,53.61,21.44,15.01,20.66,51.68,13.92,59.18,28.6,43.61
