Date,Canals to Kuraz Sugar Plantations,Flow A,Flow B,Flow C,Gibe-III Evaporation,Gibe-III Release,Koysha Evaporation,Koysha Release,Main Channel,Outflow to Lake Turkana
2029-01-01,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-02,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-03,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-04,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-05,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-06,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-07,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-08,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-09,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-10,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-11,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-12,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-13,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-14,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-15,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-16,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-17,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-18,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-19,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-20,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-21,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-22,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-23,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-24,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-25,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-26,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-27,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-28,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-29,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-30,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-01-31,25.57,53.61,21.44,15.01,20.73,50.57,0.34,50.57,25.0,40.01
2029-02-01,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-02,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-03,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-04,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-05,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-06,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-07,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-08,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-09,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-10,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-11,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-12,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-13,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-14,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-15,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-16,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-17,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-18,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-19,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-20,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-21,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-22,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-23,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-24,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-25,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-26,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-27,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-02-28,25.99,47.81,19.12,13.39,21.16,50.98,0.74,50.98,24.99,38.38
2029-03-01,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-02,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-03,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-04,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-05,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-06,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-07,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-08,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-09,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-10,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-11,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-12,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-13,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-14,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-15,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-16,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-17,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-18,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-19,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-20,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-21,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-22,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-23,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-24,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-25,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-26,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
2029-03-27,26.63,40.7,16.28,11.4,38.46,51.6,1.81,51.6,24.97,36.37
