Date,Gibe-III,Koysha
2029-01-01,444.90055698446406,393.8594169428719
2029-01-02,444.312536049144,393.892250488704
2029-01-03,443.7228523659121,393.925074238584
2029-01-04,443.131646845608,393.957912609288
2029-01-05,442.53884903281204,393.99075097999196
2029-01-06,441.94437438102,394.02357472987205
2029-01-07,441.348363801072,394.05641310057604
2029-01-08,440.750690473212,394.08925147128
2029-01-09,440.15135439743995,394.12207522116
2029-01-10,439.5504401202601,394.15485510856803
2029-01-11,438.94779263974795,394.18764961680006
2029-01-12,438.343496502408,394.22044412503203
2029-01-13,437.737565799324,394.25322401244
2029-01-14,437.12985961965603,394.286018520672
2029-01-15,436.52047660099197,394.31881302890406
2029-01-16,435.90943083441596,394.35159291631203
2029-01-17,435.29655322691997,394.384387424544
2029-01-18,434.68198468934406,394.417138070304
2029-01-19,434.06569703952,394.44985947441603
2029-01-20,433.447549366608,394.482610120176
2029-01-21,432.827710763616,394.51536076593595
2029-01-22,432.20605441078806,394.548111411696
2029-01-23,431.582538034872,394.580847436632
2029-01-24,430.95727436454,394.61358346156806
2029-01-25,430.33013658003597,394.646334107328
2029-01-26,429.70112468136006,394.679040890616
2029-01-27,429.07036548826807,394.71173305308
2029-01-28,428.43761945233206,394.74442521554397
2029-01-29,427.80299930222407,394.77714661965604
2029-01-30,427.16656140227997,394.80983878212
2029-01-31,426.52809438623996,394.84253094458404
2029-02-01,425.884244576112,394.87300074180007
2029-02-02,425.227952338812,394.89677420162405
2029-02-03,424.569518256744,394.920533040624
2029-02-04,423.90905505858,394.94427725879996
2029-02-05,423.24657683540397,394.968021476976
2029-02-06,422.581900403124,394.991765695152
2029-02-07,421.91515258149605,395.015495292504
2029-02-08,421.24633337052006,395.039224889856
2029-02-09,420.57530185935605,395.062969108032
2029-02-10,419.90211441234,395.08671332620804
2029-02-11,419.22681330272394,395.1104575443841
2029-02-12,418.54927171075207,395.13420176256
2029-02-13,417.869489636424,395.1579313599119
2029-02-14,417.18753753516,395.18166095726406
2029-02-15,416.5033167693721,395.205375933792
2029-02-16,415.81675688364,395.229076289496
2029-02-17,415.127998788804,395.252791266024
2029-02-18,414.4369438472761,395.27649162172804
2029-02-19,413.7434511482161,395.30019197743195
2029-02-20,413.04771796679995,395.3239069539601
2029-02-21,412.3496456654401,395.347563447192
2029-02-22,411.64906515112807,395.371234561248
2029-02-23,410.946159607956,395.3949056753039
2029-02-24,410.240872671588,395.41857678936003
2029-02-25,409.53303524901605,395.44223328259204
2029-02-26,408.822774159996,395.46588977582394
2029-02-27,408.110117586696,395.48951702740806
2029-02-28,407.394825980688,395.51315889981606
2029-03-01,406.67171382306003,395.533394120232
2029-03-02,405.93017052756,395.54342400549604
2029-03-03,405.18586537959607,395.55345389076007
2029-03-04,404.438742014832,395.563498396848
2029-03-05,403.688899070856,395.573528282112
2029-03-06,402.93632245658404,395.58355816737605
2029-03-07,402.180843079008,395.59358805264
2029-03-08,401.42248912029595,395.603617937904
2029-03-09,400.66133103586805,395.6136478231681
2029-03-10,399.89729837030404,395.623692329256
2029-03-11,399.13020793951205,395.63372221452005
2029-03-12,398.36020065433206,395.643752099784
2029-03-13,397.58727651476397,395.653781985048
2029-03-14,396.811322792136,395.663811870312
2029-03-15,396.032212666692,395.67385637639995
2029-03-16,395.25010114035604,395.68388626166404
2029-03-17,394.46494593987603,395.69391614692796
2029-03-18,393.67656388116006,395.703946032192
2029-03-19,392.884983146376,395.7139612966321
2029-03-20,392.0902600998601,395.723991181896
2029-03-21,391.29238065052806,395.73400644633597
2029-03-22,390.49110524995194,395.74402171077605
2029-03-23,389.686546626804,395.7540515960401
2029-03-24,388.87871887216806,395.76406686048006
2029-03-25,388.06755153062403,395.77408212492
2029-03-26,387.25286141808004,395.784112010184
2029-03-27,386.434761263208,395.7941126538001
2029-03-28,385.61329333925994,395.804142539064
2029-03-29,384.78827446214405,395.81415780350403
2029-03-30,383.95959190318797,395.82417306794406
2029-03-31,383.127428846484,395.834202953208
2029-04-01,382.30438272112804,395.85008116807194
2029-04-02,381.5157611139839,395.88354823420804
2029-04-03,380.7239690129401,395.91702992116814
2029-04-04,379.928964144744,395.95049698730395
2029-04-05,379.1304787788,395.983949432616
2029-04-06,378.328794736788,396.017387257104
2029-04-07,377.52365837919604,396.05081046076805
2029-04-08,376.71504152385603,396.08423366443196
2029-04-09,375.903113263776,396.11767148892
2029-04-10,375.087521321856,396.151094692584
2029-04-11,374.26847706435603,396.18451789624805
2029-04-12,373.44592412694004,396.21795572073603
2029-04-13,372.619580687928,396.251364303576
2029-04-14,371.789770842252,396.284729023944
2029-04-15,370.95617049498003,396.318079123488
2029-04-16,370.118779646112,396.351414602208
2029-04-17,369.277809661908,396.38476470175203
2029-04-18,368.43280962768,396.41811480129604
2029-04-19,367.58403318294,396.45145028001605
2029-04-20,366.73145214552005,396.48480037956
2029-04-21,365.87471423831994,396.518121237456
2029-04-22,365.0141858295241,396.55141285370394
2029-04-23,364.14948645986397,396.584719090776
2029-04-24,363.28068658475996,396.61802532784804
2029-04-25,362.4079130239679,396.651316944096
2029-04-26,361.530728953884,396.68462318116804
2029-04-27,360.649430287272,396.7179147974161
2029-04-28,359.7639324776279,396.751221034488
2029-04-29,358.8738409746,396.784498029912
2029-04-30,357.97962078395994,396.817745783688
2029-05-01,357.10573402753204,396.861812947224
2029-05-02,356.30283815229603,396.93833834004
2029-05-03,355.496194048716,397.01484911203204
2029-05-04,354.68611172064004,397.09127215908006
2029-05-05,353.872154344464,397.16766596448
2029-05-06,353.05468828837206,397.244045149056
